alcohol,residual_sugar,citric_acid,chlorides,ph,quality
10.036922919761139,10.56247728646413,0.2791031947043047,0.16877002043295017,3.2577648939021686,Low
9.443919186323315,11.443023070008548,0.10906125452052612,0.12428527330751152,3.4443343353504625,Low
10.188290546027359,8.680995077981915,0.3402794310936099,0.11787322505816664,3.4989136264680085,Low
10.748331331986806,8.411380127757987,0.05981489372077192,0.16447417245729556,3.6552065707177928,Low
9.442020154911345,14.437577467182594,0.25868570938002705,0.14329611644022447,3.1823350057748367,Low
9.522213215731155,16.06872008571247,0.4190455625809979,0.17142001482276276,3.307386084057511,Low
10.813843436149378,11.783969635258998,0.10094636748693117,0.16419712873720635,3.3747270275217294,Low
10.185632896842188,15.010598693676073,0.14337022703972283,0.1478151326202938,3.3263230853733408,Low
9.22940305950642,13.084908075142902,0.20996513650876414,0.12459618845794784,3.79010130710359,Low
10.008874252162961,10.064640736184627,0.1496524345883801,0.10455458325942406,3.5361006118156775,Low
9.151732674196724,13.084186816525241,0.04493365689338674,0.13660455143798936,3.2343431120649746,Low
9.230844345884096,16.614109699397908,0.20685629748060275,0.17569196382970417,3.6215155001667747,Low
9.740454631566521,11.892521882670145,0.09376962862738952,0.15642281232390612,3.8963003508143097,Low
8.09305542580552,16.693930967442018,0.24735924306351817,0.11262783663864036,3.632285279191174,Low
8.174094522277883,4.140764687730767,0.10805757657661968,0.15519542777553547,3.1637087338362115,Low
9.2276666968581,14.465707513125672,0.35499344050175397,0.1615595213918651,3.2966551532762236,Low
8.75057243911565,12.261141204714514,0.1216746707663763,0.123484276913966,3.7168798286074116,Low
9.835294790265936,11.102977948602398,0.16779384837943245,0.15461175317836584,3.308127952362414,Low
8.914256600451516,12.275282329606506,0.281351721736967,0.15174626155338,3.5043583691081555,Low
8.40861382311007,6.037293256197321,0.07691356835660448,0.11571089106508131,3.631852740178886,Low
10.78389201186745,11.340984336487464,0.22274599346041296,0.16073362081044848,3.2477901076462596,Low
9.484736097324893,13.07133771453524,0.33071427542824283,0.16682353579104703,3.388880646159167,Low
9.573648402022277,16.433682134224547,0.039251676543877234,0.1824915372952583,2.839971029023022,Low
8.46943314395585,10.445189345179058,0.21846338585323044,0.1816140615610471,3.229583455977173,Low
9.177487960092275,9.574519191320437,0.22598827942484237,0.10866991896128726,3.3816898858939153,Low
9.727829215356758,10.49472886924639,0.2781822871777311,0.12186524880254632,3.166988677453711,Low
8.617357602518252,14.746206353106222,0.07630492891219182,0.16545105801625978,3.8035907821126695,Low
9.834535584022323,12.986253328979053,0.06795433869157239,0.16541357852736627,3.193585422800402,Low
9.145586126345801,10.410719388698883,0.25219415656168975,0.16545143058918144,3.3363328556920964,Low
9.381494233827038,13.539802299340067,0.2296984673233186,0.26558194471964164,3.4572385752602224,Low
9.131159352733775,12.29123264804412,0.22504928503458765,0.167126715320795,3.720739872302847,Low
11.099144958081999,14.905934971598668,0.23464482094969757,0.18406696920541796,3.142434123479203,Low
9.555200984130728,9.893840718367944,0.1319975278421509,0.17862005290479607,3.6930334920783463,Low
8.76544394169333,11.017013560206696,0.22322536971610035,0.16954173753917393,3.435079001289087,Low
10.272689553347485,10.823675540603528,0.22930724732986812,0.14054192266078963,3.2349060955914495,Low
8.587607509121865,7.609455155603644,0.12856485819736324,0.172769076614798,3.553851237393445,Low
9.860379601561043,12.888360831193728,0.38657745111447567,0.12681524356387283,3.4238387037803513,Low
8.05595554694177,12.783165816539668,0.24738329209117876,0.14289544179779973,3.3057416369408874,Low
8.477885986021123,12.015340369927383,0.08086965027973514,0.1354390935651269,3.489699521914083,Low
9.790316669126991,11.29623859987456,0.265655360863383,0.15245622418158966,3.343240672368633,Low
10.142039180484963,7.753887773848757,0.10253183297726787,0.21943975700020524,3.491943919157069,Low
9.776448855139098,10.738064031703923,0.27870846037424524,0.09398204422224755,3.548813596791936,Low
9.565411153039777,10.971856450419692,0.31585955790074044,0.17058780571123539,3.722445495858848,Low
9.318082927610984,9.593168192335144,0.11793176816482896,0.10161852386431044,3.2170573697851816,Low
8.465351214168274,11.516142865001973,0.29633761292443217,0.135842044026317,3.837705391053924,Low
9.044763679631059,13.212152570443616,0.24127809269364986,0.18266851790902097,3.0371990122874046,Low
9.272591991231895,17.65855770363159,0.282206015999449,0.1519284005728639,3.3849811761930484,Low
10.54053743010783,12.523733438495517,0.38967929826539477,0.11766765666212081,3.500759651817297,Low
9.862625225854625,12.772651172168294,0.17546118839971298,0.12854088872220096,3.5035600170270924,Low
8.151881067491939,11.776662252701499,0.12462638356425104,0.17038793246804027,3.338072180966606,Low
9.81479145403456,6.243686354102875,0.11104855703744768,0.1280890010484859,3.425060982817311,Low
9.251143661418675,11.92045837365235,0.11841897150345618,0.15649375768745924,3.3658741216171966,Low
9.054607314284528,12.18069062982308,0.1922898290585896,0.1513671551971144,3.324440099893581,Low
10.106398629813526,19.38972633745586,0.2341151974816644,0.1304519895718255,3.5996858601597057,Low
10.43863415796326,11.422917105656632,0.22766907993300192,0.21431832267975975,3.5031023732131086,Low
10.38638325774476,12.904642027000838,0.2827183249036024,0.16901757066954032,3.2766025834767887,Low
8.929276076015784,11.89586469088427,0.20130018918779072,0.08924572240027179,3.6195299183303127,Low
9.425306803176893,8.493965887141403,0.3453534077157317,0.15559362944308283,3.4578538818606024,Low
9.851777903460953,15.42846844354506,0.1735343166762044,0.13014640605694835,3.6105121287649307,Low
10.516444560027368,14.255799098060322,0.4720169166589619,0.1755730000438867,3.484320693387034,Low
11.184158376231073,4.320556315638448,0.6947087699374583,0.09671384224130283,2.873016200701966,Medium
11.254499934240304,4.801214709111956,0.4052895327957593,0.05740586290684764,3.1491333937316717,Medium
12.245355470999167,1.7522085513803862,0.29504117380111217,0.09059608355830566,3.3937913223309217,Medium
12.204344705651838,4.948489956638478,0.4320969866101333,0.10883137241315802,3.2721839109402064,Medium
11.674854121101868,4.481734676892604,0.3831507925463756,0.03056710999745421,3.324032756231997,Medium
11.777289186682035,6.300787572952415,0.3668545600700166,0.06406209489059046,3.0132612805143175,Medium
12.768194419133996,6.683511951554319,0.4921250050065138,0.0915414425436108,2.903921775459259,Medium
11.283555967184885,9.752341678431772,0.5136261565070958,0.07593909227914014,3.0270441150329246,Medium
12.097890318865241,7.9008476763721,0.3204248278584209,0.08742291746742618,3.112231288485778,Medium
11.495059510004534,4.846192688675194,0.31362726390329804,0.06792029626568359,3.270040548599653,Medium
11.505226160131851,4.203170657303284,0.3587422454272534,0.081731795749458,2.8385076319146014,Medium
12.406377394234584,6.983838343013011,0.054711825289662286,0.07688645529215841,3.4130190003321936,Medium
12.246693749525534,3.3595335859587157,0.1727213406702172,0.10335564123319615,3.1244824130120867,Medium
12.45332327885885,9.662917531708707,0.6050311401166787,0.08508841686602427,2.9544584974728836,Medium
12.867755624236061,8.358880241442574,0.6467451570251925,0.08675205324150405,2.8541607966034173,Medium
11.69812537033948,5.06164869579059,0.36264459406654326,0.07176246067755065,2.842978121000172,Medium
12.288804149265154,2.573730941818245,0.486483544458365,0.07024787551855013,3.1775305242567775,Medium
11.475130356316,8.707744748330825,0.44668752318153043,0.07134883624360758,3.0769914381238017,Medium
12.190249142624896,5.770920309494764,0.8618321212682857,0.08788904284756593,2.7479562286583565,Medium
11.679853674863446,8.475632623946924,0.5679362367151866,0.07158031038359475,2.835357313175902,Medium
11.768002952633118,2.811144682411266,0.38081236127788504,0.08579549713792826,3.0353885867231156,Medium
12.1044600873045,4.801249954092454,0.25666893390993617,0.12150801597290878,3.373352548620428,Medium
10.924939979393905,6.010487399436366,0.15903305196136416,0.09742249406863385,3.11335138170705,Medium
13.38916959323841,6.093961187529484,0.43051954538008347,0.07347952935664318,2.845372693418259,Medium
10.838459788903915,5.099869057041513,0.28654738820735454,0.1040242784432789,3.077174323924902,Medium
10.621980081549989,7.2456998646949975,0.1866619435603489,0.07183849253956898,3.103092881469745,Medium
12.577995732481863,3.8647591412348112,0.303014067363621,0.03923750929644292,2.704562783349678,Medium
12.25221405489927,5.715241029957413,0.2377677994578408,0.05983827378165192,3.1205254301849763,Medium
12.325831476272167,6.240591263423798,0.6530712452608847,0.04258416157948289,2.969438446890433,Medium
12.268799389182634,7.028877668117498,0.5322459635424176,0.07296973031917382,3.144757165659288,Medium
11.689604633623722,7.423229756177779,0.3988041038025074,0.08036836758379104,3.3577021831010496,Medium
11.093192313228087,3.7507158163242615,0.6219916208335039,0.11352874624550566,3.1823872681821124,Medium
11.766446269628553,2.9317716585287554,0.4116052461471428,0.08653854747528325,3.0361851225726326,Medium
11.093674315690691,8.555353643797018,0.2708073698007605,0.07561798942382272,2.9527789027485216,Medium
12.594330092529425,6.6646280239591835,0.6284686115904485,0.09658811162366979,3.3974633870103443,Medium
11.622772348074639,4.503026926886893,0.48083650655269883,0.0357772938198423,3.064631813136364,Medium
10.961808780991507,9.102303951045046,0.24441307685103156,0.08471229116217133,3.128765470731633,Medium
11.428615925821335,6.231349268585717,0.3714491982874588,0.09541730387773933,3.084946477447262,Medium
11.964673794416642,8.358594368127653,0.26865726199228646,0.050428275084403174,3.1491155355174922,Medium
11.145310377934495,6.135036962820218,0.19258004035534962,0.10287508086413859,3.120571926104804,Medium
11.11168699961173,10.121495849763974,0.5389266321297462,0.08676992814988828,2.952272709329041,Medium
12.03815601722879,9.510681684886409,0.6864124960705196,0.07169424172198398,2.9120474099927853,Medium
11.791080688850542,5.502071703041853,0.19021486392712886,0.0926556373221257,3.138022550289462,Medium
11.33666815245489,7.943141901908711,0.4844453855035856,0.1254138571560879,2.9731526686788596,Medium
11.274371162821204,7.290751899170295,0.302403614631726,0.0836373251011699,3.0023520482089077,Medium
11.849105546103758,8.737263115064698,0.3269311924352956,0.08496441172600672,3.1178851764231963,Medium
10.497102982484225,4.070153078839791,0.31114091136416966,0.07081278200919512,3.0684111439776207,Medium
10.509229672772769,7.372102919996879,0.27040138454802765,0.06300311261070417,3.344478532922995,Medium
11.128883745093912,8.116848973699176,0.4072782441917241,0.09660671633088491,2.680171055483531,Medium
11.466921019899694,2.4825210271537714,0.27535748253834436,0.06287832348182265,3.281118783026866,Medium
11.969010314411891,3.63348297466845,0.44056852386697587,0.08143132474438786,3.254742221714552,Medium
12.876517115350957,1.9215356444797989,0.39246428358262947,0.07044685106469767,2.7712521800639887,Medium
12.368206595046637,5.461186331110884,0.3641577929700386,0.08957959651492783,3.0393495229969365,Medium
11.503981901376138,7.435084511591924,0.26386545069376033,0.08667324210573897,3.065124234892503,Medium
11.641529183885224,9.004714104192056,0.3134843004147501,0.10075079888515799,2.894827955667902,Medium
10.954630850226684,6.14818956083955,0.5133086838738634,0.06979967202290506,2.92933489169921,Medium
11.722758280277915,9.257231091142584,0.47513757814365715,0.07460250129413258,2.8908723497370286,Medium
11.395756445503999,3.2397970835702172,0.25336671328021737,0.06042472568435385,3.3868305525294784,Medium
11.965624771177662,2.5932351212896907,0.4148998458143839,0.07111413479847777,3.2158818052278044,Medium
11.094569279411026,5.888904602206763,0.5127080685057683,0.08754600986089704,3.2369208436973933,Medium
11.990271815308835,6.768130897878614,0.14958920783179425,0.09513977233290705,3.2633740472569475,Medium
12.966943144830557,5.934610503811814,0.4815040288569903,0.06155669351644749,2.886191025660319,Medium
11.563295099313576,1.8651157999202468,0.300606436158123,0.0973921184021132,3.031140029210597,Medium
12.06416427782364,5.821759920974423,0.4855898002889739,0.10711275717609903,3.127729244097496,Medium
12.1948707566282,3.3910609989902936,0.2855111265186225,0.08826869806447402,2.9310274907106217,Medium
11.243657464941492,7.339345097660077,0.1292676849003222,0.11753591625116132,3.2681694590557617,Medium
11.757208302607095,6.733196492193697,0.15586863431752562,0.06452421601792854,3.1171905999810225,Medium
11.713680291625039,4.12024042734529,0.4072127419992073,0.05510690593377166,3.0216130562677983,Medium
11.797620066468177,4.972266165326613,0.4389583752582223,0.04442559502191443,3.1749564826530574,Medium
11.013768426032795,3.881572956222097,0.2643525062343387,0.10992088622978366,3.1873337448526042,Medium
11.767502573815458,5.874641805453656,0.4957888688166061,0.09308731312708116,2.9971184144821565,Medium
11.973784628326188,7.910284641002477,0.15077199065965605,0.0788883065817909,3.3286678733067405,Medium
12.855958901337486,4.028547907328912,0.39008803020290256,0.0855993725263964,2.920814091799145,Medium
12.376590445885983,7.008093031035688,0.21834757003563152,0.05749021905403247,3.2268860700309503,Medium
13.373658257924085,4.939484763255118,0.30222458382967615,0.12891503959233652,3.198297813546355,Medium
11.089676850038291,4.414254335475311,0.4071098006974621,0.08258442363950455,3.031435093893663,Medium
12.333325506980247,5.785939280090885,0.27093799520740713,0.08218789589209786,3.1676385547740957,Medium
11.817831938773445,3.929515355161252,0.3423166683655262,0.09451533247797383,2.909637963032547,Medium
13.527314307265222,4.8927013893056355,0.5509439213821661,0.08962018463473427,3.1733208764663856,Medium
11.010094481501643,3.604244214822303,0.3134662195715277,0.08447768048558263,3.0782248136620933,Medium
13.460501765183558,2.136543260643339,0.5482711549899628,0.08790398638810432,2.707488213635922,High
14.499872907511412,3.1830147219680422,0.740934744018558,0.042036968406195196,2.864965309622447,High
13.492338691855307,6.840126807403192,0.829889812361925,0.042658408362226674,2.8160531740872887,High
12.936781294159882,2.8559101504130253,0.5637161439560341,0.06566241315603608,2.8209675704352515,High
12.84374736981562,4.723909989428513,0.5554497478599227,0.060228372344394675,3.0180287752467896,High
14.23627519466327,1.945235362311169,0.74533844771177,0.07770060988604051,2.6693899890538537,High
13.110720995788766,2.9475172642545573,0.7579572145730712,0.058758922779889464,2.620060318535605,High
14.826733507832955,5.656200953453265,0.5477139972846732,0.04461061863819411,2.7664949938264733,High
12.529833014414972,2.059549413318349,0.5579813182904143,0.05885982246038464,2.828047002877326,High
14.803784590530997,5.718672836995394,0.5718215391139493,0.06663055370874361,2.8527874831980844,High
13.859387954769856,4.061627903183213,0.46555494889657223,0.06230723271796046,2.836209909545395,High
13.696039535553554,2.1562998361585985,0.5081348053515802,0.05760911046660947,2.882765098045956,High
13.422841509577028,3.948611608583281,0.4995859233247932,0.06600012034383732,2.7249702805835176,High
14.001091790356035,4.458831674440095,0.5232202434895872,0.0675394338566851,2.9874103873604496,High
13.775684934175752,3.9327149433257946,0.5965315112613219,0.07073238486556291,2.8128254287823466,High
14.47369186583674,0.6446629201643153,0.623421473253652,0.05973064831384464,2.924703141182717,High
13.946061613837928,1.909294236262697,0.7550500492814076,0.047493228795247186,2.8077575198533484,High
13.840263354840188,2.628722046672743,0.5001645959261208,0.052200705296499846,2.895625943137542,High
13.631048792595516,2.8883498563499304,0.6984322398476583,0.06809763449762535,2.847447056068923,High
13.755133183556085,3.931008146326017,0.5786011155774491,0.03774596493519146,2.8711905213284967,High
13.982207875852612,3.266551501399881,0.5950536290347567,0.05553009963309352,2.885756187276327,High
12.807639939014356,0.9969834619348479,0.6674819492166604,0.044099917815089595,2.9326706682482446,High
12.934952645658457,3.570296776508945,0.48772779784377013,0.050431172344022265,2.8733337776170162,High
14.265078943722832,3.9158786179257348,0.638240974618405,0.06917677793910948,2.8794280833733295,High
13.910841873287417,3.83968567189656,0.6166452208213056,0.05286648602029855,2.806032864324886,High
13.7142325613888,4.621171088331932,0.6492451264008149,0.050696548222342236,2.949238183624703,High
13.825518792034627,4.250883231823356,0.6289168643907818,0.029602157885301215,2.7436857104768384,High
14.131314030212549,3.688770118842655,0.8455300139910894,0.061193803490408316,2.9264350390937546,High
13.444257192601818,2.8947514328120296,0.5362260015748683,0.05968226271711613,2.8351164044631054,High
13.306467317008522,0.5085585997260127,0.5469003044998182,0.08244882084958191,2.6928523984382498,High
13.886350126737371,3.6444273286988786,0.5376859473575235,0.04538332647570499,2.851504657283822,High
13.185202477472968,3.311531530744667,0.5444522880839745,0.05328725491495909,2.7685591478273195,High
14.013082297063356,3.40736825579306,0.5362612872693482,0.053740755255661334,2.9231859687180677,High
12.837900664012674,1.0848771362695357,0.7189016531107552,0.07366179919645212,2.719067106136534,High
14.48851859479488,1.3784151893876064,0.7420504247989854,0.04857056701419572,2.7327665292388263,High
14.055021174760352,4.579729279999356,0.5429253706250523,0.05418532288655509,2.6481683157179314,High
13.912000061933114,2.9406672692150173,0.5167644426895771,0.05911844764574809,2.7997400352682194,High
14.413185368186628,4.022251046058937,0.6471415556386404,0.05279913684734537,2.563469600645512,High
14.771673514463497,3.042477564195692,0.5447776955719028,0.04330349578174208,2.6781764089798568,High
14.440268629898654,3.044634209243618,0.6632931817755511,0.05291134989347462,2.8770535110817645,High
12.705621612243577,4.407425708963997,0.62029230208513,0.06610447624789659,2.892492325239544,High
12.956466614208718,2.225932907673939,0.4484255885002768,0.0346022705088341,2.9080180796284134,High
13.502484113449094,3.144181165411475,0.7547505201330061,0.051994545112203146,2.676877229647177,High
13.905448513781277,2.3065870669424364,0.7795877673095521,0.03949818777591241,2.7613525341929366,High
14.079955977757255,2.3482556588515267,0.5387211309515614,0.06792569943387264,2.8380234068054744,High
13.345168634111122,2.536241814797041,0.5612298440064015,0.02715219642824338,2.715794577878825,High
13.926353328222492,3.3332006574505693,0.6285865390724905,0.04161617229092618,2.961763868454968,High
13.363493080087357,2.281877067504784,0.6334456789987025,0.055658178125967815,2.8977025253579565,High
13.466016531838473,4.883634188360281,0.6658544272672831,0.07348286043851511,2.7781472544368486,High
13.056513568829384,1.658089046670744,0.801020453876635,0.049013746083905185,2.7623824477364627,High
13.237212690958755,2.7196925337579616,0.582305277250595,0.041672007099602025,2.846146697619577,High
12.949074374403276,2.3404034125887376,0.5201702755461546,0.07821735604160886,2.6397754304937244,High
13.145510086812875,5.1704668265306,0.46206807719854726,0.028279791493756343,2.836661838588376,High
14.395638575967608,3.294832164767362,0.526906996005808,0.017017910650698777,2.7737294763984774,High
13.228704318057144,4.547766809202953,0.5966873027126203,0.056600216750799986,2.7208318081967224,High
15.469157132078324,0.7716594404445418,0.7794557863517788,0.04246918663471084,2.738053234805871,High
14.070110175576726,3.4005753988038885,0.5482388700963828,0.034681507743039304,3.0152969916560375,High
13.922091071798869,4.334446193435156,0.6223787951638898,0.0606253467094903,2.877370647577534,High
13.284164187087635,3.1234259839131364,0.5983577103927248,0.05365701070656798,2.763374787903903,High
14.2796055913178,4.598220562598026,0.7188393273448084,0.04153882053894908,2.841606479932173,High
